T0_signal_date,symbol,cap_segment,side,side_total_cr,total_qty,t0_volume,vol_ratio_pct,client_names,entry_hhmm,entry_ts,entry_price,hard_sl,stop_distance,t1_target,t2_target,hit_t1,t1_exit_price,t1_exit_ts,exit_ts,exit_price,exit_reason,qty,realized_pnl,fee,net_pnl
2023-11-23,NSE:BAJAJELEC,mid_cap,SHORT,47.1523,471052,59325,794.0193847450485,RISHAB FAMILY TRUST,15:05,2023-11-23 15:05:00,1002.5,1007.5124999999999,5.012499999999932,999.4925,997.4875,False,,,2023-11-23 15:25:00,1002.0,time_stop,199,99.5,117.97740007299998,-18.477400072999984
2024-04-23,NSE:BIKAJI,mid_cap,SHORT,12.6748,246568,64590,381.743303917015,MARSHALL WACE INVESTMENT STRATEGIES - EUREKA FUND,15:05,2024-04-23 15:05:00,520.95,523.55475,2.6047499999999673,519.38715,518.3452500000001,False,,,2024-04-23 15:25:00,519.7,time_stop,383,478.75,117.9611856437,360.7888143563
2024-03-07,NSE:BSOFT,mid_cap,SHORT,15.6546,203544,1362870,14.934953443835436,SEB FUND 3 SEB PENSION FUND,15:05,2024-03-07 15:05:00,773.3,777.1664999999999,3.8664999999999736,770.9801,769.4335,True,770.9801,2024-03-07 15:20:00,2024-03-07 15:25:00,770.9900500000001,time_stop,258,595.9670999999892,165.1488670984574,430.81823290153176
2024-01-25,NSE:CAMPUS,mid_cap,SHORT,35.844,1332243,320004,416.32073349083134,SOCIETE GENERALE,15:05,2024-01-25 15:05:00,267.7,269.03849999999994,1.3384999999999536,266.89689999999996,266.3615,True,266.89689999999996,2024-01-25 15:15:00,2024-01-25 15:25:00,267.29898755020076,breakeven_trail,747,299.5563000000108,165.33223789084224,134.22406210916859
2024-02-21,NSE:CAMPUS,mid_cap,SHORT,99.5925,4065000,24492043,16.597227107595717,QRG INVESTMENTS AND HOLDINGS LIMITED,15:05,2024-02-21 15:05:00,253.2,254.46599999999995,1.2659999999999627,252.44039999999998,251.934,True,252.44039999999998,2024-02-21 15:10:00,2024-02-21 15:15:00,252.18687908745244,t2,789,799.3523999999989,165.22861518972562,634.1237848102733
2024-04-23,NSE:CAMPUS,mid_cap,SHORT,17.2148,737249,635654,115.98275162273816,MARSHALL WACE INVESTMENT STRATEGIES - EUREKA FUND,15:05,2024-04-23 15:05:00,236.9,238.0845,1.1844999999999857,236.1893,235.7155,False,,,2024-04-23 15:25:00,236.8,time_stop,844,84.3999999999952,118.13669953680002,-33.73669953680482
2024-01-25,NSE:CAMS,mid_cap,SHORT,22.8085,83459,372535,22.402995691679976,SOCIETE GENERALE,15:05,2024-01-25 15:05:00,549.1,551.8455,2.7454999999999927,547.4527,546.3545,True,547.4527,2024-01-25 15:25:00,2024-01-25 15:25:00,548.02635,time_stop,364,390.80859999999507,165.29078314430842,225.51781685568665
2024-09-23,NSE:CAPACITE,small_cap,SHORT,14.85,375000,899583,41.685981171276026,RAHUL RAMNATH KATYAL,15:05,2024-09-23 15:05:00,397.95,399.93974999999995,1.9897499999999582,396.75615,395.96025,True,396.75615,2024-09-23 15:10:00,2024-09-23 15:15:00,396.35819999999995,t2,502,799.0836000000031,165.22724954165838,633.8563504583448
2024-09-25,NSE:CAPACITE,small_cap,SHORT,14.85,375000,2609759,14.369142897869114,RAHUL RAMNATH KATYAL,15:05,2024-09-25 15:05:00,401.7,403.70849999999996,2.0084999999999695,400.4949,399.69149999999996,True,400.4949,2024-09-25 15:10:00,2024-09-25 15:15:00,400.092391750503,t2,497,798.9813000000105,165.1825501252922,633.7987498747183
2024-09-27,NSE:CAPACITE,small_cap,SHORT,11.5011,283000,2137101,13.24223796629172,RAHUL RAMNATH KATYAL,15:05,2024-09-27 15:05:00,400.25,402.25124999999997,2.0012499999999704,399.04925,398.24875,True,399.04925,2024-09-27 15:20:00,2024-09-27 15:20:00,398.64819789579155,t2,499,799.2992500000137,165.2108604317545,634.0883895682591
2023-06-22,NSE:CRAFTSMAN,mid_cap,SHORT,316.8,800000,33975,2354.6725533480503,SRINIVASAN  MURALI,15:05,2023-06-22 15:05:00,4000.0,4019.9999999999995,19.999999999999545,3988.0,3980.0,True,3988.0,2023-06-22 15:15:00,2023-06-22 15:20:00,3994.0,breakeven_trail,50,300.0,165.3421782,134.6578218
2024-06-27,NSE:CSBBANK,mid_cap,SHORT,595.0415,16868645,2549999,661.5157496140195,FIH MAURITIUS INVESTMENTS LTD,15:05,2024-06-27 15:05:00,367.3,369.13649999999996,1.836499999999944,366.1981,365.4635,True,366.1981,2024-06-27 15:15:00,2024-06-27 15:15:00,365.8308,t2,544,799.2448000000004,165.24153759941117,634.0032624005892
2024-09-03,NSE:CYIENTDLM,small_cap,SHORT,19.023,259753,172151,150.88672154097276,MORGAN STANLEY ASIA (SINGAPORE) PTE. - ODI,15:05,2024-09-03 15:05:00,729.9,733.5494999999999,3.6494999999998754,727.7103,726.2505,True,727.7103,2024-09-03 15:15:00,2024-09-03 15:20:00,726.9803999999999,t2,274,799.9704000000007,165.30585158641762,634.6645484135831
2023-10-19,NSE:DCW,small_cap,SHORT,27.9693,4972323,6395171,77.75121259462804,APMS INVESTMENT FUND LTD,15:05,2023-10-19 15:05:00,58.9,59.19449999999999,0.2944999999999922,58.7233,58.6055,True,58.7233,2023-10-19 15:10:00,2023-10-19 15:15:00,58.81167602356407,breakeven_trail,3395,299.85989999999447,165.3299466295806,134.52995337041386
2024-08-08,NSE:DCW,small_cap,SHORT,17.5859,2464733,16736194,14.72696241451312,LTS INVESTMENT FUND LTD,15:05,2024-08-08 15:05:00,70.9,71.2545,0.3544999999999874,70.68730000000001,70.5455,False,,,2024-08-08 15:10:00,71.2545,stop,2820,-999.6899999999644,118.20778676014004,-1117.8977867601043
2024-12-20,NSE:DIAMONDYD,small_cap,SHORT,63.2796,645677,1136233,56.826108729459534,KOTAK MAHINDRA MUTUAL FUND,15:05,2024-12-20 15:05:00,1081.35,1086.7567499999998,5.4067499999998745,1078.10595,1075.9432499999998,False,,,2024-12-20 15:15:00,1086.7567499999998,stop,184,-994.8419999999769,117.86343426065197,-1112.7054342606289
2024-11-06,NSE:DODLA,mid_cap,SHORT,10.0035,85500,109901,77.79729028853241,VENKAT KRISHNA REDDY BUSIREDDY,15:05,2024-11-06 15:05:00,1160.0,1165.8,5.7999999999999545,1156.52,1154.2,False,,,2024-11-06 15:25:00,1165.8,stop,172,-997.5999999999922,118.0593344656,-1115.659334465592
2024-03-06,NSE:DOLLAR,small_cap,SHORT,24.5,500000,1438622,34.75548128695377,BAJRANG KUMAR GUPTA,15:05,2024-03-06 15:05:00,522.3,524.9114999999999,2.611499999999978,520.7330999999999,519.6885,False,,,2024-03-06 15:10:00,524.9114999999999,stop,382,-997.5929999999917,118.05883725695801,-1115.6518372569496
2024-09-13,NSE:EDELWEISS,mid_cap,SHORT,122.4996,9879000,9083987,108.75180688831898,EDELWEISS EMPLOYEES WELFARE TRUST,15:05,2024-09-13 15:05:00,125.14,125.76569999999998,0.6256999999999806,124.76458,124.5143,False,,,2024-09-13 15:25:00,125.14,time_stop,1598,0.0,118.15307554064,-118.15307554064
2024-09-16,NSE:EDELWEISS,mid_cap,SHORT,34.1,2750000,18719510,14.690555468599339,EDELWEISS EMPLOYEES WELFARE TRUST,15:05,2024-09-16 15:05:00,130.25,130.90124999999998,0.6512499999999761,129.85925,129.59875,False,,,2024-09-16 15:15:00,130.90124999999998,stop,1535,-999.6687499999633,118.20627737676249,-1117.8750273767257
2024-09-25,NSE:EDELWEISS,mid_cap,SHORT,24.9924,1837000,5095711,36.049925123304675,EDELWEISS EMPLOYEES WELFARE TRUST,15:05,2024-09-25 15:05:00,134.15,134.82075,0.6707499999999982,133.74755000000002,133.47925,True,133.74755000000002,2024-09-25 15:15:00,2024-09-25 15:15:00,133.6134,t2,1490,799.5339999999894,165.267171013196,634.2668289867934
2024-12-18,NSE:EDELWEISS,mid_cap,SHORT,13.726,1000000,8458458,11.822485847893315,EDELWEISS EMPLOYEES WELFARE TRUST,15:05,2024-12-18 15:05:00,134.8,135.474,0.6739999999999782,134.3956,134.126,True,134.3956,2024-12-18 15:10:00,2024-12-18 15:10:00,134.26070910316923,t2,1483,799.768400000012,165.2759900320296,634.4924099679824
2024-08-19,NSE:ETHOSLTD,mid_cap,SHORT,100.38,300000,49675,603.9255158530448,MAHEN DISTRIBUTION LIMITED / MASTER CAPITAL SERVICES LIMITED,15:05,2024-08-19 15:05:00,3300.85,3317.3542499999994,16.5042499999995,3290.94745,3284.34575,True,3290.94745,2024-08-19 15:25:00,2024-08-19 15:25:00,3287.6466,t2,60,792.2039999999924,164.61747210917602,627.5865278908165
2023-09-15,NSE:FIVESTAR,mid_cap,SHORT,211.3543,3018700,638329,472.9066045879162,SCHF PV MAURITIUS LIMITED,15:05,2023-09-15 15:05:00,684.75,688.1737499999999,3.4237499999999272,682.69575,681.32625,False,,,2023-09-15 15:20:00,688.1737499999999,stop,292,-999.7349999999788,118.21098310141,-1117.9459831013887
2024-09-26,NSE:FIVESTAR,mid_cap,SHORT,1086.1122,13567923,22283499,60.88775824658417,PEAK XV PARTNERS INVESTMENTS V / TPG ASIA VII SF PTE LTD,15:05,2024-09-26 15:05:00,797.25,801.2362499999999,3.9862499999999272,794.85825,793.26375,False,,,2024-09-26 15:25:00,796.35,time_stop,250,224.99999999999432,117.90330039999999,107.09669959999432
2024-08-28,NSE:GMMPFAUDLR,small_cap,SHORT,557.289,4121960,6545803,62.97103655579003,ATREIDES INVESTMENTS B.V. / GERANIUM INVESTMENTS LIMITED,15:05,2024-08-28 15:05:00,1413.25,1420.3162499999999,7.0662499999998545,1409.01025,1406.18375,True,1409.01025,2024-08-28 15:10:00,2024-08-28 15:10:00,1407.5869769503545,t2,141,798.4862500000029,165.04894355483248,633.4373064451704
2024-07-11,NSE:GODREJAGRO,mid_cap,SHORT,331.7132,4146156,236013,1756.7489926402359,R K N ENTERPRISES,15:05,2024-07-11 15:05:00,810.3,814.3514999999999,4.051499999999919,807.8691,806.2484999999999,True,807.8691,2024-07-11 15:15:00,2024-07-11 15:20:00,809.08455,breakeven_trail,246,299.000699999994,165.10586980441582,133.8948301955782
2024-05-22,NSE:GRANULES,mid_cap,SHORT,303.81,7500000,4025300,186.32151640871487,KRISHNA PRASAD CHIGURUPATI,15:05,2024-05-22 15:05:00,427.0,429.13499999999993,2.134999999999934,425.719,424.865,True,425.719,2024-05-22 15:15:00,2024-05-22 15:20:00,426.35949999999997,breakeven_trail,468,299.7540000000014,165.284005613876,134.4699943861254
2024-12-20,NSE:GRANULES,mid_cap,SHORT,190.72639999999998,3200000,3931490,81.39407705475531,DENDANA INVEST MAURITIUS LTD / FIDELITY FUNDS.- INDIA FOCUS FUND / FIDELITY INDIA FUND,15:05,2024-12-20 15:05:00,590.6,593.553,2.9529999999999745,588.8282,587.647,False,,,2024-12-20 15:25:00,593.553,stop,338,-998.1139999999914,118.09584378588399,-1116.2098437858754
2023-05-29,NSE:GRAVITA,mid_cap,SHORT,180.8,3200000,561680,569.7194131890044,RAJAT AGRAWAL,15:05,2023-05-29 15:05:00,579.2,582.096,2.895999999999958,577.4624,576.3040000000001,True,577.4624,2023-05-29 15:10:00,2023-05-29 15:15:00,576.8815211594203,t2,345,799.8752000000002,165.2460367002688,634.6291632997313
2024-05-03,NSE:GRAVITA,mid_cap,SHORT,70.08,750000,172812,433.99763905284357,RAJAT AGRAWAL,15:05,2024-05-03 15:05:00,948.8,953.5439999999999,4.7439999999999145,945.9535999999999,944.0559999999999,False,,,2024-05-03 15:25:00,947.8,time_stop,210,210.0,117.881426116,92.118573884
2024-03-05,NSE:HATSUN,mid_cap,SHORT,11.3138,100162,7918,1264.9911593836828,MALABAR VALUE FUND   - AIF,15:05,2024-03-05 15:05:00,1125.0,1130.6249999999998,5.624999999999773,1121.625,1119.375,True,1121.625,2024-03-05 15:10:00,2024-03-05 15:25:00,1123.322033898305,breakeven_trail,177,297.0,165.03191991799997,131.96808008200003
2023-06-01,NSE:HCG,mid_cap,SHORT,114.4,3575000,831009,430.1999135990104,B S AJAIKUMAR,15:05,2023-06-01 15:05:00,320.1,321.7005,1.600499999999954,319.1397,318.4995,False,,,2023-06-01 15:10:00,321.7005,stop,624,-998.7119999999713,118.138319609872,-1116.8503196098434
2023-03-15,NSE:HIKAL,small_cap,SHORT,18.2472,614385,2196068,27.976592710243946,CYBAGE SOFTWARE PRIVATE LIMITED,15:05,2023-03-15 15:05:00,288.2,289.64099999999996,1.440999999999974,287.3354,286.759,True,287.3354,2023-03-15 15:10:00,2023-03-15 15:10:00,287.0467841269841,t2,693,799.1785999999895,165.21010571848842,633.9684942815011
2024-06-26,NSE:HNDFDS,mid_cap,SHORT,638.4021,12717173,3588276,354.40899752415925,INFINITY CONSUMER HOLDINGS / JWALAMUKHI INVESTMENT HOLDINGS / KONARK TRUST / SIXTH SENSE INDIA OPPORTUNITIES 11 / WESTBRIDGE AIF I,15:05,2024-06-26 15:05:00,535.5,538.1774999999999,2.6774999999998954,533.8935,532.8225,False,,,2024-06-26 15:10:00,538.1774999999999,stop,373,-998.707499999961,118.137999975745,-1116.845499975706
2024-08-28,NSE:HNDFDS,mid_cap,SHORT,14.5811,255540,99309,257.3180678488355,INFINITY HOLDINGS,15:05,2024-08-28 15:05:00,581.35,584.25675,2.906749999999988,579.60595,578.44325,True,579.60595,2024-08-28 15:25:00,2024-08-28 15:25:00,579.0246000000001,t2,344,799.9376000000007,165.30294433893442,634.6346556610663
2023-06-26,NSE:INDNIPPON,small_cap,SHORT,61.9676,1414786,72583,1949.1974704820689,MAHLE ELECTRIC DRIVES JAPAN CORPORATION,15:05,2023-06-26 15:05:00,442.5,444.7125,2.2124999999999773,441.1725,440.2875,True,441.1725,2023-06-26 15:25:00,2023-06-26 15:25:00,441.63727827050997,time_stop,451,389.0874999999918,165.18271697797502,223.90478302201677
2023-12-19,NSE:JINDALSAW,mid_cap,SHORT,96.97659999999999,2260000,2708414,83.44366850858104,ALBULA INVESTMENT FUND LTD / CRESTA FUND LTD,15:05,2023-12-19 15:05:00,219.5,220.59749999999997,1.0974999999999682,218.8415,218.4025,True,218.8415,2023-12-19 15:10:00,2023-12-19 15:15:00,219.17111141602635,breakeven_trail,911,299.61750000000166,165.329608156795,134.28789184320667
2024-01-17,NSE:JINDALSAW,mid_cap,SHORT,93.42,1800000,7777638,23.14327306053586,CRESTA FUND LTD,15:05,2024-01-17 15:05:00,260.1,261.4005,1.3004999999999995,259.3197,258.7995,False,,,2024-01-17 15:25:00,260.75,time_stop,768,-499.19999999998254,118.10975879680001,-617.3097587967825
2024-02-20,NSE:JINDALSAW,mid_cap,SHORT,122.435,2350000,3810224,61.6761639210713,ERISKA INVESTMENT FUND LTD,15:05,2024-02-20 15:05:00,269.7,271.04849999999993,1.3484999999999445,268.8909,268.3515,True,268.8909,2024-02-20 15:10:00,2024-02-20 15:15:00,268.6208360323887,t2,741,799.6605000000009,165.254460216737,634.4060397832639
2024-05-10,NSE:JINDALSAW,mid_cap,SHORT,21.7875,415000,2101028,19.752235572300798,CRESTA FUND LTD,15:05,2024-05-10 15:05:00,266.6,267.933,1.33299999999997,265.8002,265.267,True,265.8002,2024-05-10 15:10:00,2024-05-10 15:20:00,265.53360000000004,t2,750,799.8000000000118,165.29074808119998,634.5092519188117
2024-05-16,NSE:JINDALSAW,mid_cap,SHORT,108.29,2000000,2448046,81.69781123393923,CRESTA FUND LTD,15:05,2024-05-16 15:05:00,270.0,271.34999999999997,1.349999999999966,269.19,268.65,False,,,2024-05-16 15:25:00,271.34999999999997,stop,740,-998.9999999999748,118.158776194,-1117.1587761939747
2024-08-29,NSE:JLHL,mid_cap,SHORT,26.2,200000,18414,1086.130118388183,BRINDHA RAGHAVAN / RAGHAVAN  VADAPATRA SAYEE,15:05,2024-08-29 15:05:00,1321.7,1328.3084999999999,6.608499999999822,1317.7349000000002,1315.0915,False,,,2024-08-29 15:10:00,1328.3084999999999,stop,151,-997.8834999999731,118.07947141560098,-1115.962971415574
2023-01-31,NSE:JTLIND,small_cap,SHORT,16.25,500000,636468,78.55854497005348,MOHINDER PAL,15:05,2023-01-31 15:05:00,84.08,84.50039999999998,0.42039999999998656,83.82776,83.6596,True,83.82776,2023-01-31 15:20:00,2023-01-31 15:20:00,83.74368,t2,2378,799.7689600000015,165.28799683236224,634.4809631676392
2024-08-05,NSE:JUBLPHARMA,mid_cap,SHORT,119.5655,1405000,906404,155.00814206468638,EAST BRIDGE CAPITAL MASTER FUND LIMITED,15:05,2024-08-05 15:05:00,846.9,851.1344999999999,4.234499999999912,844.3593,842.6655,True,844.3593,2024-08-05 15:10:00,2024-08-05 15:15:00,845.62965,breakeven_trail,236,299.8026000000018,165.29549824674442,134.5071017532574
2024-02-28,NSE:KAMDHENU,small_cap,SHORT,29.07,500000,9115050,5.485433431522592,THREE DEE EXIM PRIVATE LIMITED,15:05,2024-02-28 15:05:00,62.6,62.913,0.3129999999999953,62.4122,62.287,False,,,2024-02-28 15:25:00,62.55,time_stop,3194,159.70000000001363,118.13190771459999,41.56809228541364
2023-10-19,NSE:KIRIINDUS,small_cap,SHORT,30.818,1140350,170528,668.7171608181648,APMS INVESTMENT FUND LTD,15:05,2023-10-19 15:05:00,274.8,276.174,1.3739999999999668,273.9756,273.426,True,273.9756,2023-10-19 15:10:00,2023-10-19 15:15:00,273.7004220082531,t2,727,799.3932000000179,165.2303155371608,634.1628844628572
2024-08-21,NSE:KIRIINDUS,small_cap,SHORT,153.2057,4098052,987918,414.8170192262921,LOTUS GLOBAL INVESTMENTS LIMITED,15:05,2024-08-21 15:05:00,365.35,367.17674999999997,1.8267499999999472,364.25395000000003,363.52325,True,364.25395000000003,2024-08-21 15:25:00,2024-08-21 15:25:00,363.8879320840951,t2,547,799.7511499999987,165.2540105913831,634.4971394086156
2023-03-08,NSE:KIRLOSENG,mid_cap,SHORT,825.0602,25622987,7618815,336.31197239990735,AMBAR GAUTAM KULKARNI / JYOTSNA GAUTAM KULKARNI / NIHAL GAUTAM KULKARNI,15:05,2023-03-08 15:05:00,390.05,392.00025,1.9502499999999827,388.87985000000003,388.09975000000003,False,,,2023-03-08 15:25:00,390.05,time_stop,512,0.0,118.05794334720001,-118.05794334720001
2024-09-03,NSE:KPIGREEN,mid_cap,SHORT,13.9335,157157,639608,24.570830883916397,MORGAN STANLEY ASIA (SINGAPORE) PTE. - ODI,15:05,2024-09-03 15:05:00,592.25,595.21125,2.96124999999995,590.47325,589.28875,False,,,2024-09-03 15:25:00,595.21125,stop,337,-997.9412499999831,118.0835733868975,-1116.0248233868806
2023-10-03,NSE:KRSNAA,small_cap,SHORT,10.125,150000,263104,57.011675991243,MEDIMAZE SOLUTIONS PRIVATE LIMITED,15:05,2023-10-03 15:05:00,682.0,685.41,3.409999999999968,679.954,678.59,True,679.954,2023-10-03 15:15:00,2023-10-03 15:15:00,679.2696723549489,t2,293,799.9860000000025,165.246738855684,634.7392611443186
2023-06-23,NSE:LANDMARK,small_cap,SHORT,330.0768,5016364,2663469,188.33949259405685,SANJAY KARSANDAS THAKKER (HUF) / TPG GROWTH II SF PTE LTD,15:05,2023-06-23 15:05:00,713.85,717.4192499999999,3.5692499999998972,711.70845,710.28075,True,711.70845,2023-06-23 15:10:00,2023-06-23 15:10:00,710.9946,t2,280,799.5120000000088,165.265221030128,634.2467789698808
2023-12-26,NSE:LUMAXTECH,mid_cap,SHORT,108.5147,2811262,147147,1910.5126166350653,ASIA INVESTMENT CORPORATION MAURITIUS LTD,15:05,2023-12-26 15:05:00,390.0,391.94999999999993,1.9499999999999318,388.83,388.05,True,388.83,2023-12-26 15:10:00,2023-12-26 15:10:00,388.44,t2,512,798.7200000000012,165.19502163968002,633.5249783603211
2024-05-27,NSE:LUMAXTECH,mid_cap,SHORT,28.9668,606000,278514,217.5833171761563,ALBULA INVESTMENT FUND LTD,15:05,2024-05-27 15:05:00,493.9,496.3694999999999,2.4694999999999254,492.4183,491.4305,True,492.4183,2024-05-27 15:15:00,2024-05-27 15:20:00,491.9244,t2,404,798.1423999999943,165.1438257205856,632.9985742794087
2024-12-16,NSE:MANGLMCEM,small_cap,SHORT,41.715,450000,207209,217.17203403327073,PILANI INVESTMENT AND INDUSTRIES CORPORATION LIMITED,15:05,2024-12-16 15:05:00,944.4,949.1219999999998,4.721999999999866,941.5668,939.678,False,,,2024-12-16 15:20:00,949.1219999999998,stop,211,-996.3419999999718,117.96997896965198,-1114.3119789696239
2024-04-23,NSE:MANYAVAR,mid_cap,SHORT,34.5773,370643,116428,318.3452434122376,MARSHALL WACE INVESTMENT STRATEGIES - EUREKA FUND,15:05,2024-04-23 15:05:00,923.45,928.06725,4.617249999999899,920.67965,918.83275,True,920.67965,2024-04-23 15:15:00,2024-04-23 15:20:00,922.064825,breakeven_trail,216,299.1978000000008,165.15247881549323,134.0453211845076
2024-09-03,NSE:MEDIASSIST,small_cap,SHORT,611.1041,9990258,1950906,512.0830014362558,BESSEMER INDIA CAPITAL HOLDINGS II LIMITED / NOVO HOLDINGS A/S,15:05,2024-09-03 15:05:00,620.95,624.05475,3.1047499999999673,619.0871500000001,617.8452500000001,True,619.0871500000001,2024-09-03 15:10:00,2024-09-03 15:10:00,618.4662000000001,t2,322,799.7835999999916,165.28929445745842,634.4943055425331
2024-11-18,NSE:MEDPLUS,mid_cap,SHORT,552.5508,7893583,1857334,424.99534278702697,PI OPPORTUNITIES FUND - I / SBI MUTUAL FUND,15:05,2024-11-18 15:05:00,719.3,722.8964999999998,3.596499999999878,717.1420999999999,715.7035,True,717.1420999999999,2024-11-18 15:20:00,2024-11-18 15:20:00,716.4227999999999,t2,278,799.8616000000045,165.29620803379044,634.5653919662141
2024-04-09,NSE:MGL,mid_cap,SHORT,19.7432,133121,298572,44.58589552938655,STICHTING CUST ROBECO INST RE:CALYP,15:05,2024-04-09 15:05:00,1459.55,1466.84775,7.297749999999951,1455.1713499999998,1452.25225,True,1455.1713499999998,2024-04-09 15:15:00,2024-04-09 15:25:00,1453.701146350365,t2,137,801.2929500000039,165.29361012761228,635.9993398723916
2023-05-12,NSE:NAZARA,mid_cap,SHORT,33.836600000000004,593624,1078552,55.03897818556731,ANSHU DHANUKA / ANUPAM DHANUKA,15:05,2023-05-12 15:05:00,141.0,141.70499999999998,0.7049999999999841,140.577,140.295,True,140.577,2023-05-12 15:20:00,2023-05-12 15:20:00,140.43599999999998,t2,1418,799.7520000000102,165.286493572688,634.4655064273222
2023-09-28,NSE:NCLIND,small_cap,SHORT,94.5929,4204133,798967,526.1960756827253,ASHVEN DATLA / SHILPA  DATLA,15:05,2023-09-28 15:05:00,228.85,229.99424999999997,1.1442499999999711,228.16344999999998,227.70575,False,,,2023-09-28 15:15:00,229.99424999999997,stop,873,-998.9302499999748,118.1538218650315,-1117.0840718650063
2024-08-22,NSE:NIITLTD,small_cap,SHORT,41.749,3538051,915737,386.36104034236905,HORNBILL ORCHID INDIA FUND,15:05,2024-08-22 15:05:00,119.2,119.79599999999999,0.5959999999999894,118.8424,118.604,True,118.8424,2024-08-22 15:15:00,2024-08-22 15:20:00,119.02130661896243,breakeven_trail,1677,299.66880000000424,165.30615162566718,134.36264837433706
2024-09-17,NSE:NUVOCO,mid_cap,SHORT,158.4,4500000,10123755,44.44991013709834,KOTAK SPECIAL SITUATIONS FUND,15:05,2024-09-17 15:05:00,367.4,369.23699999999997,1.836999999999989,366.2978,365.563,True,366.2978,2024-09-17 15:15:00,2024-09-17 15:15:00,365.9304,t2,544,799.4623999999922,165.2608247046656,634.2015752953266
